2022-12-21 11:13:55,353 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in assembly rover and motor .SLDASM
2022-12-21 11:13:55,353 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-12-21 11:13:55,354 INFO  ExportHelperExtension.cs: 1160 - 9 components to check
2022-12-21 11:13:55,354 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Geared DC motor-2
2022-12-21 11:13:55,355 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Geared DC motor-2
2022-12-21 11:13:55,355 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Geared DC motor-2
2022-12-21 11:13:55,355 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Geared DC motor-3
2022-12-21 11:13:55,356 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Geared DC motor-3
2022-12-21 11:13:55,357 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Geared DC motor-3
2022-12-21 11:13:55,357 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Wheel_assembly-3
2022-12-21 11:13:55,358 INFO  ExportHelperExtension.cs: 1136 - Found 180 in Wheel_assembly-3
2022-12-21 11:13:55,359 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Wheel_assembly-3
2022-12-21 11:13:55,360 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Wheel_assembly-1
2022-12-21 11:13:55,361 INFO  ExportHelperExtension.cs: 1136 - Found 180 in Wheel_assembly-1
2022-12-21 11:13:55,361 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Wheel_assembly-1
2022-12-21 11:13:55,362 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Wheel_assembly-2
2022-12-21 11:13:55,363 INFO  ExportHelperExtension.cs: 1136 - Found 180 in Wheel_assembly-2
2022-12-21 11:13:55,364 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Wheel_assembly-2
